date,basin_perc_mm,gw_mean_head_m,gw_max_head_m
2022-04-17,1.2603806558589714,232.31864418505387,261.618997
2022-04-18,1.220212912371933,232.3218089469083,261.618997
2022-04-19,1.1816268859263763,232.3247424102743,261.618997
2022-04-20,1.148500129082182,232.3274676082137,261.618997
2022-04-21,1.3100249903864711,232.3308392506039,261.618997
2022-04-22,1.268932218337858,232.33395339977375,261.618997
2022-04-23,1.2490169111917282,232.33691995440796,261.618997
2022-04-24,1.209904681871629,232.33966364585717,261.618997
2022-04-25,1.2420502501672224,232.3424979480109,261.618997
2022-04-26,1.203844650660157,232.34511821602356,261.618997
2022-04-27,1.1702062230274441,232.34755086272392,261.618997
2022-04-28,1.1366325223499827,232.34980450499344,261.618997
2022-04-29,1.1012766413351363,232.35187372179564,261.618997
2022-04-30,1.0670107169709584,232.35376697322812,261.618997
2022-05-01,1.286289506789129,232.3565654834892,261.618997
2022-05-02,1.2471725623523418,232.35912673123485,261.618997
2022-05-03,1.2088294892844411,232.3614799776607,261.618997
2022-05-04,1.3076115028314235,232.36420413026278,261.618997
2022-05-05,1.2670196135355136,232.3666991014535,261.618997
2022-05-06,1.2277430629897164,232.36898944970764,261.618997
2022-05-07,1.1892059399943105,232.37108632337043,261.618997
2022-05-08,1.151865726522044,232.3730010488726,261.618997
2022-05-09,1.115641105719701,232.37474236027668,261.618997
2022-05-10,1.0803217395799098,232.37631358187505,261.618997
2022-05-11,1.0469061737475165,232.377732843959,261.618997
2022-05-12,1.435911618321888,232.3807891943015,261.618997
2022-05-13,1.3886775793029362,232.38356279887543,261.618997
2022-05-14,1.3445186921218546,232.38610762707637,261.618997
2022-05-15,1.3018921304996476,232.38843928219194,261.618997
2022-05-16,1.2609237157552982,232.3905714016087,261.618997
2022-05-17,1.2210855286976958,232.39251638805646,261.618997
2022-05-18,1.1832803767058255,232.39428267874516,261.618997
2022-05-19,1.1467943076420233,232.3958837817366,261.618997
2022-05-20,1.1120762598582623,232.3973293344632,261.618997
2022-05-21,1.0779753843756295,232.3986253828527,261.618997
2022-05-22,1.0454474540933059,232.39978105856989,261.618997
2022-05-23,1.0138294773856804,232.4008043498112,261.618997
2022-05-24,0.9824673258587866,232.40169684960998,261.618997
2022-05-25,0.952977285689652,232.40246920164893,261.618997
2022-05-26,0.934299160625373,232.4031596952936,261.618997
2022-05-27,0.9090815657119505,232.40375508129017,261.618997
2022-05-28,0.8823559917563053,232.40424401813584,261.618997
2022-05-29,0.855913700825138,232.4046316180675,261.618997
2022-05-30,0.8300470452860419,232.40492259153615,261.618997
2022-05-31,0.8045779909409428,232.4051197378126,261.618997
2022-06-01,0.7806397945965484,232.40522957799007,261.618997
2022-06-02,0.7580318615303903,232.40525792123603,261.618997
2022-06-03,0.7351855044182259,232.40520525003421,261.618997
2022-06-04,0.7120655496176507,232.40507259966424,261.618997
2022-06-05,0.6903034098190881,232.40486570708904,261.618997
2022-06-06,0.6726463517789831,232.4045975112594,261.618997
2022-06-07,0.6568310883159981,232.40427517341396,261.618997
2022-06-08,0.6386404626374104,232.40389309426558,261.618997
2022-06-09,0.6313704908191456,232.4034847885441,261.618997
2022-06-10,0.6137017180357398,232.40301957938732,261.618997
2022-06-11,0.596282979272404,232.40249983825922,261.618997
2022-06-12,0.5789406406238534,232.40192681746476,261.618997
2022-06-13,0.5616399480717146,232.40130123647285,261.618997
2022-06-14,0.5461029142136223,232.40062892118283,261.618997
2022-06-15,0.5313512259956408,232.39991354062417,261.618997
2022-06-16,0.5224405111696999,232.39917215763484,261.618997
2022-06-17,0.5082052345923245,232.39838979674994,261.618997
2022-06-18,0.4934046735758936,232.3975650955505,261.618997
2022-06-19,0.4786951259434979,232.3966987434987,261.618997
2022-06-20,0.46487666835058705,232.3957936789574,261.618997
2022-06-21,0.4525151522850269,232.39485556084298,261.618997
2022-06-22,0.4391696764966074,232.39388151684074,261.618997
2022-06-23,0.42602620010663583,232.3928730448542,261.618997
2022-06-24,0.41371037386430204,232.3918333492037,261.618997
2022-06-25,0.40196153032903925,232.39076471857982,261.618997
2022-06-26,0.390467287918757,232.38966823268152,261.618997
2022-06-27,0.37962125870480995,232.3885460350482,261.618997
2022-06-28,0.3693978282390582,232.38739997684402,261.618997
2022-06-29,0.36008756300295164,232.38623274463743,261.618997
2022-06-30,0.3511235626029402,232.38504583481338,261.618997
2022-07-01,0.3458527860856551,232.38384934391823,261.618997
2022-07-02,0.3374422903349823,232.3826345199753,261.618997
2022-07-03,0.3290743494954873,232.38140220255048,261.618997
2022-07-04,0.3209223183430454,232.38015322488963,261.618997
2022-07-05,0.31352406865281046,232.37889018440333,261.618997
2022-07-06,0.306162166359473,232.3776133490193,261.618997
2022-07-07,0.29899091206415973,232.37632369539645,261.618997
2022-07-08,0.291871380750277,232.37502129560025,261.618997
2022-07-09,0.2849226177670985,232.3737066125617,261.618997
2022-07-10,0.27794500281915535,232.3723797749558,261.618997
2022-07-11,0.27125053649044567,232.37104203646268,261.618997
2022-07-12,0.265535121071003,232.36969625466622,261.618997
2022-07-13,0.26815746424032066,232.36836296338907,261.618997
2022-07-14,0.28286078826960354,232.36710134334746,261.618997
2022-07-15,0.27646499221351795,232.3658259420394,261.618997
2022-07-16,0.28554906066236296,232.36460109592542,261.618997
2022-07-17,0.27903877106908664,232.36336165634128,261.618997
2022-07-18,0.27261550249077027,232.3621090915946,261.618997
2022-07-19,0.26620702799276197,232.36084355904777,261.618997
2022-07-20,0.26163687925464124,232.3595732057096,261.618997
2022-07-21,0.25574382342216734,232.3582916955348,261.618997
2022-07-22,0.24979119405348796,232.35699931356993,261.618997
2022-07-23,0.24376688656047393,232.3556960430622,261.618997
2022-07-24,0.3315542765845125,232.35477723486775,261.618997
2022-07-25,0.3250846390715307,232.35383083691644,261.618997
2022-07-26,0.31722174031354666,232.3528582849849,261.618997
2022-07-27,0.3095183536765158,232.35186151977018,261.618997
2022-07-28,0.301938557412542,232.3508418337008,261.618997
2022-07-29,0.2946349198697282,232.3498003475696,261.618997
2022-07-30,0.287496080097222,232.3487383474484,261.618997
2022-07-31,0.2803196597755598,232.34765619748677,261.618997
2022-08-01,0.2733751121763101,232.34655527843222,261.618997
2022-08-02,0.26723708239149696,232.34543804578652,261.618997
2022-08-03,0.2938781096317297,232.34444318002483,261.618997
2022-08-04,0.3258314491884461,232.3435748009814,261.618997
2022-08-05,0.31787682101997566,232.3426766582527,261.618997
2022-08-06,0.3100185528570578,232.34175211548128,261.618997
2022-08-07,0.31810019647567134,232.34087016493098,261.618997
2022-08-08,0.3515017721696679,232.34012764838064,261.618997
2022-08-09,0.3932333666518807,232.339555508171,261.618997
2022-08-10,0.3831590803589503,232.33894013894724,261.618997
2022-08-11,0.3732606637582009,232.3382861383461,261.618997
2022-08-12,0.3634613117729157,232.33759528845414,261.618997
2022-08-13,0.3536626648959651,232.33686857373692,261.618997
2022-08-14,0.38056554681290267,232.33625474347585,261.618997
2022-08-15,0.37096666701373915,232.33560230866092,261.618997
2022-08-16,0.36152264948349283,232.33491436338767,261.618997
2022-08-17,0.3521543855484824,232.3341926107393,261.618997
2022-08-18,0.34322245549757163,232.33343923625495,261.618997
2022-08-19,0.33423936550937133,232.33265490668563,261.618997
2022-08-20,0.3295157078657581,232.33185770151275,261.618997
2022-08-21,0.321543432597117,232.33103323741113,261.618997
2022-08-22,0.3138051710532227,232.3301829977552,261.618997
2022-08-23,0.3059035471413655,232.32930745944222,261.618997
2022-08-24,0.29797281550498106,232.32840732576796,261.618997
2022-08-25,0.2907158053367492,232.32748514418867,261.618997
2022-08-26,0.28440567347384127,232.3265443514681,261.618997
2022-08-27,0.2775656568881698,232.3255836626353,261.618997
2022-08-28,0.2705863529326944,232.3246030755206,261.618997
2022-08-29,0.33828055006470364,232.32390618729593,261.618997
2022-08-30,0.36416514839940184,232.32331595820236,261.618997
2022-08-31,0.3550279474423473,232.32268686492898,261.618997
2022-09-01,0.34600008677988586,232.32202274865807,261.618997
2022-09-02,0.3372050844512881,232.32132568852433,261.618997
2022-09-03,0.3286711820124322,232.3205974654537,261.618997
2022-09-04,0.32033172896395207,232.31983974551727,261.618997
2022-09-05,0.31253071224721146,232.31905467898764,261.618997
2022-09-06,0.30493760737448883,232.3182437280838,261.618997
2022-09-07,0.29730050946891307,232.31740764453176,261.618997
2022-09-08,0.2895697762042912,232.31654684758385,261.618997
2022-09-09,0.2820463148951145,232.315662612361,261.618997
2022-09-10,0.27482225856713377,232.31475626732362,261.618997
2022-09-11,0.2679327319148102,232.31382922766596,261.618997
2022-09-12,0.2850914206414238,232.31297630411686,261.618997
2022-09-13,0.27893430393609286,232.31210228393084,261.618997
2022-09-14,0.2851557914408131,232.31126432096195,261.618997
2022-09-15,0.27845504370219576,232.31040312939993,261.618997
2022-09-16,0.27193385582462104,232.30952064138827,261.618997
2022-09-17,0.26559469596501317,232.30861806959714,261.618997
2022-09-18,0.25943519355493244,232.30769651200396,261.618997
2022-09-19,0.2534074588624818,232.30675688198195,261.618997
2022-09-20,0.2476735995473925,232.30580036264936,261.618997
2022-09-21,0.24835194827258175,232.30485779499654,261.618997
2022-09-22,0.24286053171746189,232.30389838760564,261.618997
2022-09-23,0.23764857128528855,232.30292374775257,261.618997
2022-09-24,0.2338933563533073,232.30194097538134,261.618997
2022-09-25,0.24506947243803257,232.30102460748876,261.618997
2022-09-26,0.3460716514695578,232.3005526844895,261.618997
2022-09-27,0.48304471031574137,232.3006371182774,261.618997
2022-09-28,0.4850090839567761,232.30070705830803,261.618997
2022-09-29,0.4722569449448439,232.30070974008174,261.618997
2022-09-30,0.45984928554709037,232.30065001723358,261.618997
2022-10-01,0.447781492497874,232.3005323720376,261.618997
2022-10-02,0.436046130934544,232.30035978165753,261.618997
2022-10-03,0.424657798628584,232.3001351787469,261.618997
2022-10-04,0.4136263959400119,232.2998613499113,261.618997
2022-10-05,0.40300238236583974,232.2995410704256,261.618997
2022-10-06,0.3928274524126757,232.29917709230085,261.618997
2022-10-07,0.42553508207735574,232.2989570998723,261.618997
2022-10-08,0.4209459908828595,232.29871421465145,261.618997
2022-10-09,0.4102975779375859,232.29842334577975,261.618997
2022-10-10,0.39995425494733144,232.29808756537085,261.618997
2022-10-11,0.38990199610835796,232.29770918151047,261.618997
2022-10-12,0.5582389518636773,232.29807115337695,261.618997
2022-10-13,0.7002363237510019,232.29902061917807,261.618997
2022-10-14,0.743354290817128,232.3001191629012,261.618997
2022-10-15,0.7599771973611377,232.3012552139718,261.618997
2022-10-16,0.738741770502946,232.3022661881139,261.618997
2022-10-17,0.7741723443740117,232.30340272346666,261.618997
2022-10-18,0.9566287921789721,232.30530943074683,261.618997
2022-10-19,1.122448148377557,232.30788980696067,261.618997
2022-10-20,1.1050773855948792,232.31032587548495,261.618997
2022-10-21,1.0803050188783194,232.31260618933587,261.618997
2022-10-22,1.049090287555092,232.31471026004732,261.618997
2022-10-23,1.0188767405364405,232.31664520770107,261.618997
2022-10-24,1.0092019763312299,232.3184914774656,261.618997
2022-10-25,0.9911946944397128,232.32022379653813,261.618997
2022-10-26,1.32643079489042,232.32335336579672,261.618997
2022-10-27,1.2963812708678817,232.32627005611803,261.618997
2022-10-28,1.2583730088367753,232.32897276994845,261.618997
2022-10-29,1.2216843874560148,232.33147763827938,261.618997
2022-10-30,1.1862457193878193,232.3337938095012,261.618997
2022-10-31,1.1519563261042,232.33592964843552,261.618997
2022-11-01,1.118746401582107,232.3378949457906,261.618997
2022-11-02,1.0866053559907838,232.33969998030568,261.618997
2022-11-03,1.0555395838466861,232.34135178211403,261.618997
2022-11-04,1.0256445051470664,232.34285956485624,261.618997
2022-11-05,1.4361655315274824,232.34607511384107,261.618997
2022-11-06,1.477059486917703,232.34936872593448,261.618997
2022-11-07,1.4329855277727557,232.35240783826634,261.618997
2022-11-08,1.3910442725576189,232.35522175939445,261.618997
2022-11-09,1.3505590985946319,232.35782545074545,261.618997
2022-11-10,1.3114027375523465,232.36023063323873,261.618997
2022-11-11,1.2735943809020813,232.3624437413541,261.618997
2022-11-12,1.2370379514017467,232.36448232815584,261.618997
2022-11-13,1.2017324380543897,232.36634858748965,261.618997
2022-11-14,1.1675793745215821,232.36805983525693,261.618997
2022-11-15,1.1345651311564464,232.36962243845784,261.618997
2022-11-16,1.1026491477018279,232.37104255480543,261.618997
2022-11-17,1.071789549205271,232.37232778242952,261.618997
2022-11-18,1.0419493068793508,232.3734855629716,261.618997
2022-11-19,1.0130643295345048,232.37452229300945,261.618997
2022-11-20,0.9816499321964675,232.37543117477003,261.618997
2022-11-21,0.9507580336125854,232.37621895217472,261.618997
2022-11-22,0.9240849030026642,232.37690036572917,261.618997
2022-11-23,0.8950308021030609,232.3774730942023,261.618997
2022-11-24,0.8659994987390539,232.37793215643177,261.618997
2022-11-25,0.8689388972460393,232.3783857362571,261.618997
2022-11-26,0.860829962801807,232.37880285286337,261.618997
2022-11-27,0.852472983762898,232.3791875427084,261.618997
2022-11-28,0.83962948596742,232.3795234409576,261.618997
2022-11-29,0.8239442413584256,232.37979653848598,261.618997
2022-11-30,0.8177773101399274,232.38003744879927,261.618997
2022-12-01,0.7969294340062332,232.38020562562207,261.618997
2022-12-02,0.7753572782028144,232.38029758298367,261.618997
2022-12-03,0.7603188815787704,232.38033848791778,261.618997
2022-12-04,0.7418158835106621,232.38031460742022,261.618997
2022-12-05,0.7188455019948522,232.38020844375234,261.618997
2022-12-06,0.7024167290471575,232.38005173148628,261.618997
2022-12-07,0.6875797473111392,232.3798453609857,261.618997
2022-12-08,0.6699287132614047,232.37958105148036,261.618997
2022-12-09,0.643592388022452,232.37922637834515,261.618997
2022-12-10,0.617412527307521,232.37879055968114,261.618997
2022-12-11,0.6025980451364776,232.37830937810966,261.618997
2022-12-12,0.5927110619590716,232.37779931789763,261.618997
2022-12-13,0.5781228471356726,232.37724558696746,261.618997
2022-12-14,0.5646458447956658,232.37665097681244,261.618997
2022-12-15,0.5580493991667946,232.37604005137123,261.618997
2022-12-16,0.5514187444647595,232.375413550673,261.618997
2022-12-17,0.5325725173723731,232.37472675800356,261.618997
2022-12-18,0.5154233493537355,232.3739898022959,261.618997
2022-12-19,0.4933562075265222,232.3731914780216,261.618997
2022-12-20,0.47910987403834154,232.37235118337023,261.618997
2022-12-21,0.46285290448946137,232.37146973177985,261.618997
2022-12-22,0.4479042454172336,232.37055191628502,261.618997
2022-12-23,0.4256649007263857,232.3695704940866,261.618997
2022-12-24,0.3977443028727868,232.36851247924974,261.618997
2022-12-25,0.3808130346312906,232.36741176363813,261.618997
2022-12-26,0.3609522467248511,232.36625533774108,261.618997
2022-12-27,0.34935461552957053,232.36507235613965,261.618997
2022-12-28,0.3405337238912177,232.36387150231337,261.618997
2022-12-29,0.3399565046775671,232.36267786093873,261.618997
2022-12-30,0.36545928588051513,232.36157134425255,261.618997
2022-12-31,0.4281639750126691,232.36068718594618,261.618997
2023-01-01,0.42244033722002716,232.3597839215753,261.618997
2023-01-02,0.4217754950167998,232.35887616751478,261.618997
2023-01-03,0.4209394611634253,232.357969139976,261.618997
2023-01-04,0.4665103334556484,232.35721212615016,261.618997
2023-01-05,0.6076050933524385,232.3570982145054,261.618997
2023-01-06,0.6411426140981858,232.35714028929036,261.618997
2023-01-07,0.624014635046875,232.35710183961731,261.618997
2023-01-08,0.5939277467536709,232.35695245197917,261.618997
2023-01-09,0.5733966226002869,232.35672058304684,261.618997
2023-01-10,0.5609890721189096,232.35643646383375,261.618997
2023-01-11,0.5521245610581564,232.35611559250646,261.618997
2023-01-12,0.553745182470505,232.35579018505354,261.618997
2023-01-13,0.5622414616688747,232.35549351974814,261.618997
2023-01-14,0.5274665248723013,232.35507517485306,261.618997
2023-01-15,0.5109747586606515,232.35459876886878,261.618997
2023-01-16,0.4990602682557622,232.3540798130637,261.618997
2023-01-17,0.4926826845014293,232.35353890041353,261.618997
2023-01-18,0.5534067740741454,232.35323792215345,261.618997
2023-01-19,0.6311211922949236,232.35331248990846,261.618997
2023-01-20,0.6277961121928225,232.35334791872728,261.618997
2023-01-21,0.6094279138907994,232.35330349299122,261.618997
2023-01-22,0.5921330618015653,232.35318624911838,261.618997
2023-01-23,0.5770836264101493,232.35300740879796,261.618997
2023-01-24,0.5561517215679962,232.35275130401487,261.618997
2023-01-25,0.5422393185198309,232.35244139778345,261.618997
2023-01-26,0.5255122611257352,232.35206885082147,261.618997
2023-01-27,0.5031790364868607,232.35161475093847,261.618997
2023-01-28,0.48879626643327573,232.3511086567477,261.618997
2023-01-29,0.47512432952588907,232.3505558401793,261.618997
2023-01-30,0.46195785994727173,232.3499591941815,261.618997
2023-01-31,0.4336000488018693,232.34927237270333,261.618997
2023-02-01,0.40156350499847704,232.34848535559027,261.618997
2023-02-02,0.384776095470359,232.34764454639947,261.618997
2023-02-03,0.3605093437399944,232.34673845248366,261.618997
2023-02-04,0.3452812628250449,232.3457907282149,261.618997
2023-02-05,0.3362403471550337,232.3448172931807,261.618997
2023-02-06,0.32782006107795136,232.34381989921636,261.618997
2023-02-07,0.32161971823753804,232.34280507777137,261.618997
2023-02-08,0.3201813798615927,232.341784604609,261.618997
2023-02-09,0.32687913049891326,232.34078186296412,261.618997
2023-02-10,0.3567803564249454,232.33989903360555,261.618997
2023-02-11,0.344580354231278,232.33897708219348,261.618997
2023-02-12,0.33872995069676043,232.33804132060527,261.618997
2023-02-13,0.3665322354278561,232.33720409668,261.618997
2023-02-14,0.43489205017123145,232.33659315553666,261.618997
2023-02-15,0.4780378512463825,232.33611906153544,261.618997
2023-02-16,0.49717542864644065,232.33572348236555,261.618997
2023-02-17,0.4852158057003173,232.33528611986688,261.618997
2023-02-18,0.4654435064937237,232.33478005054056,261.618997
2023-02-19,0.4616990470275708,232.334260668295,261.618997
2023-02-20,0.4836251605665559,232.3337941278393,261.618997
2023-02-21,0.5109046038287565,232.3334104000787,261.618997
2023-02-22,0.4980398276806811,232.33297961499673,261.618997
2023-02-23,0.48525709793254673,232.33250687183727,261.618997
2023-02-24,0.4720899823727816,232.33199377512176,261.618997
2023-02-25,0.4427528716406194,232.33139005637597,261.618997
2023-02-26,0.4195192304150562,232.33072071452193,261.618997
2023-02-27,0.39938802045834015,232.32999350957473,261.618997
2023-02-28,0.399930629871828,232.32926799762242,261.618997
2023-03-01,0.4167106873702185,232.32859175261476,261.618997
2023-03-02,0.4547509096646999,232.3280339235788,261.618997
2023-03-03,0.5265245631010829,232.32770495465908,261.618997
2023-03-04,0.5181895389417628,232.32733858590206,261.618997
2023-03-05,0.5263153132253543,232.3269894099664,261.618997
2023-03-06,0.8485669243490445,232.32802514534228,261.618997
2023-03-07,0.9486466878710599,232.3294291331293,261.618997
2023-03-08,0.9222876150858972,232.33067679230084,261.618997
2023-03-09,0.9022770393882152,232.33181283587237,261.618997
2023-03-10,0.9512717427376143,232.3330379349382,261.618997
2023-03-11,0.9541737902459502,232.3342495237617,261.618997
2023-03-12,0.9264488108742837,232.33532879556466,261.618997
2023-03-13,0.8991978333758527,232.33628723922723,261.618997
2023-03-14,0.8696674570845742,232.337120486366,261.618997
2023-03-15,0.8418001826644629,232.33784142759285,261.618997
2023-03-16,0.8145981263083036,232.33845336282204,261.618997
2023-03-17,0.809074120452923,232.3390241045326,261.618997
2023-03-18,0.8696412367153918,232.33978891860758,261.618997
2023-03-19,0.8435794534125733,232.3404454113468,261.618997
2023-03-20,0.8191305775592218,232.3410041582977,261.618997
2023-03-21,0.797458417302575,232.34147434670527,261.618997
2023-03-22,0.8390230991284006,232.3421351320689,261.618997
2023-03-23,0.8686394382628786,232.34288122638293,261.618997
2023-03-24,1.0209044720755156,232.34415576953054,261.618997
2023-03-25,1.0432431194425875,232.34554592805034,261.618997
2023-03-26,1.0625209905385593,232.34698227764022,261.618997
2023-03-27,1.033622034928465,232.34828050798177,261.618997
2023-03-28,1.1795240109840295,232.3500956829815,261.618997
2023-03-29,1.7336425017115946,232.3545445846973,261.618997
2023-03-30,1.6632285191854626,232.3585665145978,261.618997
2023-03-31,1.609931518844768,232.36227952894077,261.618997
2023-04-01,1.7639833574756856,232.36721045007212,261.618997
2023-04-02,2.146927029147215,232.3737113806285,261.618997
2023-04-03,2.17093803664725,232.379996204993,261.618997
2023-04-04,2.4236701218481858,232.3871549258283,261.618997
2023-04-05,2.710110585633323,232.39510227643112,261.618997
2023-04-06,3.490273588091869,232.40632708340732,261.618997
2023-04-07,3.383308783365073,232.4166385940239,261.618997
2023-04-08,3.2771278019026777,232.42616339785528,261.618997
2023-04-09,3.1743275018330936,232.43501234465563,261.618997
2023-04-10,3.074036295839426,232.44324475399122,261.618997
2023-04-11,2.9767716033299814,232.4508935045345,261.618997
2023-04-12,2.8821459715111315,232.45798531742568,261.618997
2023-04-13,2.7902455982321497,232.46454674644872,261.618997
2023-04-14,2.701364721505064,232.47063441897924,261.618997
2023-04-15,2.616036768584198,232.47627798203055,261.618997
2023-04-16,2.5677173157401376,232.48165923394075,261.618997
2023-04-17,2.652815600656805,232.48730341659055,261.618997
2023-04-18,2.6131209820958086,232.4926747987115,261.618997
2023-04-19,2.5333276492893657,232.4976335378512,261.618997
2023-04-20,2.569925429145353,232.502670440588,261.618997
2023-04-21,2.5579084693898184,232.50756088728605,261.618997
2023-04-22,2.4791058085558215,232.51206786526163,261.618997
2023-04-23,2.411232070592878,232.5162405059476,261.618997
2023-04-24,2.3423823270219266,232.5200948151677,261.618997
2023-04-25,2.2713331426331287,232.5236348814342,261.618997
2023-04-26,2.2026182668827463,232.52687338493632,261.618997
2023-04-27,2.1359649729449335,232.52982497376254,261.618997
2023-04-28,2.071272860005378,232.53250669126913,261.618997
2023-04-29,2.0089050995866997,232.53493994215992,261.618997
2023-04-30,1.950630728836894,232.53714796045247,261.618997
2023-05-01,1.9300810149213472,232.53927883016416,261.618997
2023-05-02,2.0028882136599506,232.54166969895888,261.618997
2023-05-03,1.9730389607024907,232.5439174285821,261.618997
2023-05-04,1.914107050488736,232.54593001840533,261.618997
2023-05-05,1.8643710251677676,232.54775727447455,261.618997
2023-05-06,1.8097750409939226,232.54938383706659,261.618997
2023-05-07,1.8046184106197454,232.5510019912659,261.618997
