catalog_model_id,site_no,station_name,production_gis_channel,v3_gis_channel,same_gis_as_production,v1b_nhdplusid,mapping_method,assignment_class,calibration_eligible,swat_nhd_ratio,notes
01480095,01480095,"LITTLE MILL CREEK NEAR NEWPORT, DE",10,9,False,10000200600345,downstream_replacement,tributary_clean,True,1.1465466560332787,Mapped at downstream step 1 to NHD 10000200679267 (ref 10000200600345).
01480095,01480100,"LITTLE MILL CREEK AT ELSMERE, DE",9,9,True,10000200679267,exact_crosswalk,tributary_clean,True,0.9981259927319851,
