catalog_model_id,site_no,station_name,production_gis_channel,v3_gis_channel,same_gis_as_production,v1b_nhdplusid,mapping_method,assignment_class,calibration_eligible,swat_nhd_ratio,notes
09426500,09426500,"BILL WILLIAMS RIVER AT PLANET, AZ",1,2,False,40000200044662,exact_crosswalk,mainstem_clean,True,1.0133381304374678,
