catalog_model_id,workspace_model_id,label,site_no,station_name,usgs_da_km2,usgs_da_source,v1b_nhdplusid,v1b_pick_rule,reference_class,reference_gnis,reference_ftype,reference_has_wb_link,swat_gis_id,swat_lcha,mapping_method,mapped_nhdplusid,replacement_steps_downstream,chandeg_present,nhd_tda_km2,swat_da_km2,swat_nhd_ratio,assignment_class,calibration_eligible,production_gis_channel,same_gis_as_production,notes
05536265,0712/usgs_station/05536265,0712/usgs_station/05536265 (IL),05536265,"LANSING DITCH NEAR LANSING, IL",22.89549489537024,meta_csv,22000800110401,nhd_first_v1b_levelpath,canal,North Creek,336,False,25,25.0,exact_crosswalk,22000800110401,0,True,38.73580005,39.8630362,1.02910062909621,canal_or_artificial_review,False,25,True,
05536265,0712/usgs_station/05536265,0712/usgs_station/05536265 (IL),05536270,"NORTH CREEK NEAR LANSING, IL",43.5118002536448,meta_csv,22000800016909,nhd_first_v1b_gnis,tributary,North Creek,460,False,23,23.0,exact_crosswalk,22000800016909,0,True,42.71700009,43.845400399999995,1.0264157199153165,tributary_clean,True,16,False,
