catalog_model_id,site_no,station_name,production_gis_channel,v3_gis_channel,same_gis_as_production,v1b_nhdplusid,mapping_method,assignment_class,calibration_eligible,swat_nhd_ratio,notes
01126000,01126000,"FIVEMILE R AT KILLINGLY, CT.",7,8,False,10000800063652,exact_crosswalk,mainstem_clean,True,1.0013730850558311,
