catalog_model_id,workspace_model_id,label,site_no,station_name,usgs_da_km2,usgs_da_source,v1b_nhdplusid,v1b_pick_rule,reference_class,reference_gnis,reference_ftype,reference_has_wb_link,swat_gis_id,swat_lcha,mapping_method,mapped_nhdplusid,replacement_steps_downstream,chandeg_present,nhd_tda_km2,swat_da_km2,swat_nhd_ratio,assignment_class,calibration_eligible,production_gis_channel,same_gis_as_production,notes
02197598,0306/usgs_station/02197598,0306/usgs_station/02197598 (GA),02197598,"BRUSHY CREEK AT CAMPGROUND ROAD, NEAR WRENS, GA",56.4617408053248,meta_csv,15000600171059,nhd_first_v1b_gnis,tributary,Brushy Creek,460,False,35,33.0,exact_crosswalk,15000600171059,0,True,58.24759989,58.224255,0.9995992128423474,tributary_clean,True,35,True,
02197598,0306/usgs_station/02197598,0306/usgs_station/02197598 (GA),02197600,"BRUSHY CREEK NEAR WRENS, GA",72.51966708940799,meta_csv,15000600200597,nhd_first_v1b_gnis,tributary,Brushy Creek,460,False,28,26.0,exact_crosswalk,15000600200597,0,True,79.36019991,79.3196627,0.9994891997494212,tributary_clean,True,30,False,
