catalog_model_id,workspace_model_id,label,site_no,station_name,usgs_da_km2,usgs_da_source,v1b_nhdplusid,v1b_pick_rule,reference_class,reference_gnis,reference_ftype,reference_has_wb_link,swat_gis_id,swat_lcha,mapping_method,mapped_nhdplusid,replacement_steps_downstream,chandeg_present,nhd_tda_km2,swat_da_km2,swat_nhd_ratio,assignment_class,calibration_eligible,production_gis_channel,same_gis_as_production,notes
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294330,LAKE LENA RUN NEAR AUBURNDALE FL,55.4257455611904,nwis_drain_area_km2,15000700046384,nhd_first_v1b_levelpath,lake_related,,460.0,False,2072.0,1889.0,exact_crosswalk,15000700046384.0,0,True,48.74330006,63.5854851,1.3044969261771395,lake_outlet_review,False,2232,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294405,"BANANA-HANCOCK CANAL NR HIGHLAND CITY, FL",48.6917764743168,nwis_drain_area_km2,15000700057695,nhd_first_v1b_levelpath,canal,,460.0,False,1181.0,1120.0,exact_crosswalk,15000700057695.0,0,True,32.95929996,48.5323176,1.4724923666127523,canal_or_artificial_review,False,1163,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294491,SADDLE CREEK AT STRUCTURE P-11 NEAR BARTOW FL,349.64839489536,nwis_drain_area_km2,15000700045991,nhd_first_v1b_gnis,tributary,Saddle Creek,558.0,True,770.0,733.0,exact_crosswalk,15000700045991.0,0,True,281.84169988,335.25871440000003,1.1895284286986043,tributary_clean,True,755,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294650,"PEACE RIVER AT SR 60 AT BARTOW, FL",1010.09536303104,nwis_drain_area_km2,15000700034172,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,439.0,417.0,exact_crosswalk,15000700034172.0,0,True,842.36539974,987.6217969,1.1724387032098351,mainstem_known_nhd_offset,True,437,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294655,PEACE RIVER NEAR BARTOW FL,1023.04530358272,nwis_drain_area_km2,15000700058476,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,427.0,405.0,lake_outlet_replacement,15000700058475.0,1,True,865.3414998,1046.57317,1.2094336978428593,lake_outlet_review,False,429,False,Mapped at downstream step 1 to NHD 15000700058475 (ref 15000700058476).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294705,PEACE RV DISTRIBUTARY AT DOVER SINK NR BARTOW FL,1448.2658499695908,wbd_upstream_hu12_area_sqkm,15000700058476,nhd_first_v1b_levelpath,mainstem,Peace River,558.0,True,427.0,405.0,lake_outlet_replacement,15000700058475.0,1,True,865.3414998,1046.57317,1.2094336978428593,lake_outlet_review,False,429,False,Mapped at downstream step 1 to NHD 15000700058475 (ref 15000700058476).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294747,SIXMILE CREEK AT BARTOW FL,1448.2658499695908,wbd_upstream_hu12_area_sqkm,15000700058475,nhd_first_v1b_levelpath,tributary,Peace River,558.0,True,427.0,405.0,exact_crosswalk,15000700058475.0,0,True,891.56249983,1046.57317,1.1738640535010805,tributary_clean,True,2896,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294760,BARBER BRANCH NEAR HOMELAND FL,83.81896744390077,wbd_upstream_hu12_area_sqkm,15000700046375,nhd_first_v1b_gnis,tributary,Barber Branch,460.0,False,6981.0,6074.0,exact_crosswalk,15000700046375.0,0,True,4.05980003,4.874057199999999,1.2005658318101935,tributary_clean,True,427,False,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294775,PEACE RIVER AT CLEAR SPRINGS NEAR BARTOW FL,1025.635291693056,nwis_drain_area_km2,15000700058476,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,427.0,405.0,lake_outlet_replacement,15000700058475.0,1,True,865.3414998,1046.57317,1.2094336978428593,lake_outlet_review,False,2615,False,Mapped at downstream step 1 to NHD 15000700058475 (ref 15000700058476).
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294781,PEACE RIVER NEAR HOMELAND FL,1064.485113348096,nwis_drain_area_km2,15000700060284,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,422.0,400.0,exact_crosswalk,15000700060284.0,0,True,910.65249984,1066.4732311,1.1711088821338298,mainstem_known_nhd_offset,True,422,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02294898,PEACE RIVER AT FORT MEADE FL,1243.19429296128,nwis_contrib_drain_area_km2,15000700046661,nhd_first_v1b_gnis,mainstem,Peace River,558.0,True,399.0,379.0,exact_crosswalk,15000700046661.0,0,True,995.38719978,1162.6722525,1.1680602812221952,mainstem_known_nhd_offset,True,399,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295013,BOWLEGS CREEK NEAR FORT MEADE FL,122.2474388078592,nwis_drain_area_km2,15000700071244,nhd_first_v1b_gnis,tributary,Bowlegs Creek,460.0,False,968.0,921.0,exact_crosswalk,15000700071244.0,0,True,133.14200008,123.1842576,0.925209607231251,tributary_clean,True,968,True,
03100101,0310/huc8/03100101,0310/huc8/03100101 (nan),02295163,WHIDDEN CREEK NEAR FORT MEADE FL,111.369488744448,nwis_drain_area_km2,15000700058472,nhd_first_v1b_gnis,tributary,Whidden Creek,558.0,True,1409.0,1329.0,lake_outlet_replacement,15000700058625.0,1,True,114.30910011,126.5145163,1.106775542614321,lake_outlet_review,False,1501,False,Mapped at downstream step 1 to NHD 15000700058625 (ref 15000700058472).
